cycle_length,max_steps_reached
16,false
16,false
16,false
16,false
48,false
16,false
16,false
32,false
8,false
16,false
48,false
32,false
80,false
16,false
16,false
16,false
96,false
144,false
208,false
16,false
16,false
32,false
16,false
32,false
16,false
16,false
8,false
16,false
16,false
32,false
16,false
24,false
16,false
8,false
8,false
8,false
16,false
16,false
16,false
16,false
8,false
16,false
16,false
16,false
32,false
16,false
16,false
40,false
16,false
16,false
8,false
24,false
16,false
16,false
16,false
16,false
16,false
16,false
48,false
16,false
8,false
16,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
16,false
32,false
16,false
16,false
48,false
16,false
16,false
16,false
48,false
8,false
16,false
96,false
48,false
16,false
32,false
16,false
8,false
8,false
32,false
16,false
8,false
48,false
16,false
16,false
16,false
16,false
16,false
48,false
8,false
16,false
16,false
80,false
16,false
16,false
16,false
8,false
16,false
32,false
32,false
64,false
16,false
32,false
56,false
8,false
48,false
16,false
16,false
48,false
16,false
16,false
16,false
16,false
144,false
16,false
16,false
16,false
8,false
8,false
16,false
16,false
16,false
32,false
8,false
64,false
16,false
48,false
8,false
16,false
16,false
16,false
32,false
16,false
16,false
8,false
80,false
16,false
16,false
40,false
8,false
16,false
16,false
32,false
16,false
32,false
48,false
16,false
16,false
16,false
16,false
16,false
16,false
48,false
32,false
16,false
16,false
32,false
16,false
32,false
32,false
16,false
24,false
32,false
16,false
80,false
16,false
8,false
48,false
8,false
8,false
32,false
24,false
16,false
32,false
16,false
24,false
96,false
32,false
48,false
16,false
8,false
16,false
48,false
16,false
16,false
32,false
16,false
8,false
16,false
16,false
8,false
24,false
16,false
80,false
8,false
16,false
8,false
16,false
16,false
16,false
240,false
16,false
16,false
8,false
96,false
16,false
16,false
16,false
16,false
8,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
8,false
16,false
16,false
32,false
16,false
8,false
16,false
32,false
32,false
32,false
16,false
48,false
32,false
16,false
16,false
16,false
16,false
16,false
16,false
32,false
8,false
16,false
16,false
16,false
8,false
16,false
16,false
48,false
16,false
32,false
16,false
16,false
16,false
32,false
32,false
16,false
16,false
32,false
16,false
16,false
8,false
16,false
16,false
8,false
16,false
8,false
16,false
16,false
32,false
48,false
16,false
16,false
8,false
48,false
32,false
8,false
16,false
48,false
16,false
16,false
8,false
8,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
8,false
208,false
16,false
16,false
8,false
16,false
16,false
96,false
16,false
32,false
32,false
16,false
16,false
16,false
16,false
8,false
8,false
8,false
16,false
48,false
16,false
16,false
32,false
16,false
16,false
16,false
48,false
16,false
32,false
16,false
16,false
8,false
48,false
48,false
8,false
16,false
8,false
16,false
16,false
16,false
48,false
32,false
48,false
16,false
16,false
16,false
16,false
24,false
16,false
16,false
8,false
80,false
16,false
32,false
64,false
16,false
16,false
16,false
16,false
16,false
32,false
32,false
16,false
8,false
8,false
16,false
24,false
16,false
32,false
16,false
16,false
8,false
16,false
16,false
16,false
192,false
16,false
16,false
16,false
8,false
32,false
16,false
16,false
32,false
8,false
16,false
48,false
16,false
16,false
16,false
32,false
16,false
8,false
16,false
16,false
16,false
8,false
48,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
8,false
32,false
32,false
8,false
16,false
16,false
8,false
16,false
160,false
8,false
16,false
8,false
32,false
32,false
8,false
8,false
8,false
16,false
96,false
32,false
8,false
32,false
16,false
16,false
16,false
40,false
16,false
8,false
32,false
8,false
16,false
16,false
16,false
16,false
16,false
16,false
32,false
16,false
192,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
8,false
16,false
8,false
16,false
16,false
16,false
48,false
16,false
8,false
16,false
16,false
96,false
16,false
16,false
32,false
16,false
96,false
80,false
16,false
16,false
16,false
8,false
80,false
96,false
8,false
16,false
16,false
16,false
560,false
8,false
16,false
48,false
8,false
16,false
32,false
16,false
48,false
16,false
16,false
32,false
16,false
32,false
16,false
8,false
16,false
16,false
8,false
16,false
16,false
16,false
