cycle_length,max_steps_reached
4,false
4,false
24,false
16,false
8,false
8,false
8,false
4,false
24,false
4,false
8,false
8,false
4,false
4,false
4,false
8,false
8,false
4,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
8,false
4,false
4,false
8,false
8,false
4,false
4,false
4,false
4,false
8,false
16,false
4,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
8,false
4,false
8,false
8,false
4,false
4,false
12,false
12,false
8,false
8,false
4,false
4,false
4,false
4,false
8,false
8,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
8,false
12,false
8,false
4,false
4,false
8,false
4,false
8,false
4,false
8,false
4,false
8,false
4,false
4,false
8,false
12,false
8,false
4,false
12,false
4,false
8,false
16,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
8,false
4,false
4,false
4,false
12,false
4,false
8,false
12,false
4,false
8,false
20,false
4,false
8,false
8,false
8,false
8,false
8,false
4,false
4,false
4,false
4,false
12,false
4,false
12,false
4,false
4,false
8,false
4,false
20,false
4,false
8,false
8,false
12,false
4,false
8,false
4,false
4,false
4,false
8,false
8,false
4,false
8,false
8,false
4,false
4,false
4,false
4,false
8,false
8,false
8,false
4,false
12,false
4,false
4,false
8,false
4,false
4,false
8,false
8,false
4,false
12,false
4,false
4,false
4,false
4,false
12,false
8,false
16,false
4,false
4,false
8,false
12,false
4,false
4,false
8,false
4,false
4,false
56,false
4,false
8,false
4,false
4,false
4,false
4,false
4,false
4,false
8,false
8,false
4,false
8,false
40,false
4,false
4,false
4,false
4,false
12,false
4,false
24,false
4,false
20,false
4,false
8,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
8,false
12,false
4,false
4,false
4,false
4,false
8,false
8,false
8,false
8,false
4,false
4,false
8,false
4,false
8,false
4,false
8,false
8,false
8,false
4,false
8,false
4,false
4,false
12,false
4,false
8,false
4,false
4,false
8,false
24,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
2,false
20,false
4,false
4,false
4,false
8,false
4,false
8,false
8,false
4,false
8,false
8,false
12,false
4,false
4,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
12,false
4,false
8,false
20,false
4,false
4,false
8,false
12,false
4,false
4,false
4,false
4,false
12,false
8,false
4,false
4,false
4,false
4,false
8,false
8,false
4,false
8,false
4,false
4,false
8,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
8,false
4,false
4,false
4,false
12,false
4,false
4,false
4,false
4,false
4,false
8,false
4,false
8,false
8,false
4,false
8,false
8,false
4,false
12,false
8,false
4,false
8,false
8,false
8,false
8,false
4,false
8,false
4,false
8,false
8,false
8,false
8,false
4,false
4,false
4,false
12,false
4,false
8,false
4,false
4,false
8,false
4,false
16,false
4,false
4,false
4,false
20,false
4,false
8,false
8,false
4,false
24,false
12,false
4,false
4,false
8,false
4,false
4,false
12,false
4,false
8,false
24,false
8,false
12,false
8,false
8,false
8,false
8,false
16,false
8,false
4,false
4,false
8,false
4,false
8,false
4,false
8,false
4,false
8,false
4,false
8,false
4,false
4,false
4,false
8,false
12,false
4,false
12,false
8,false
4,false
4,false
4,false
4,false
8,false
4,false
4,false
8,false
4,false
12,false
8,false
4,false
8,false
8,false
8,false
4,false
4,false
4,false
4,false
12,false
4,false
4,false
4,false
4,false
4,false
4,false
12,false
4,false
8,false
4,false
24,false
4,false
4,false
4,false
4,false
4,false
4,false
4,false
8,false
8,false
4,false
4,false
8,false
8,false
4,false
4,false
8,false
4,false
8,false
4,false
4,false
28,false
4,false
4,false
12,false
12,false
12,false
4,false
4,false
16,false
4,false
24,false
4,false
8,false
8,false
4,false
4,false
40,false
4,false
4,false
8,false
8,false
4,false
4,false
4,false
8,false
8,false
4,false
4,false
8,false
4,false
4,false
8,false
4,false
12,false
8,false
4,false
4,false
4,false
4,false
4,false
4,false
56,false
4,false
4,false
4,false
4,false
8,false
4,false
